Id,SalePrice
2735,120234.09489623125
2736,148361.95268007703
2737,116154.94716419371
2738,134295.38825618476
2739,170565.78098654235
2740,135410.7205043322
2741,140536.0313893441
2742,140988.98985764605
2743,148431.7771580283
2744,160402.81116398575
2745,146379.333837356
2746,135298.6956320277
2747,155912.77680331553
2748,133426.32032746868
2749,144874.0581179678
2750,135559.38782820772
2751,147608.86769671916
2752,239668.09652078548
2753,166570.0292444021
2754,208398.9703994722
2755,128665.02185552852
2756,79734.5467590831
2757,71876.3899033299
2758,88448.15530663448
2759,139639.18583894844
2760,126812.0574826855
2761,156607.68948853985
2762,153771.41556050995
2763,198783.95516416538
2764,145543.518397196
2765,293315.98646712216
2766,132665.58928886757
2767,90059.67823001678
2768,124617.90382399585
2769,130203.69915018037
2770,143857.71112217018
2771,115314.75300863278
2772,104399.0505832663
2773,156987.6619512867
2774,122836.54738505173
2775,121161.24978624073
2776,129836.60705128135
2777,128756.74167189725
2778,101736.60263257902
2779,111095.82713799206
2780,105035.01785158354
2781,73308.14311216949
2782,106916.30164511633
2783,76379.63097556116
2784,119055.92906555966
2785,141422.49703332403
2786,57811.46739762848
2787,120804.15748314357
2788,59467.67659748564
2789,162200.37958204994
2790,86977.48251585248
2791,134086.72992449292
2792,54818.59069459273
2793,166749.03144508137
2794,86052.56275610256
2795,118845.25322840328
2796,90042.66026420255
2797,194347.7913828373
2798,108745.9855570214
2799,110376.84029537479
2800,73441.37818061703
2801,86841.29458899962
2802,129099.91559990364
2803,151041.60417702765
2804,144981.58565643174
2805,103376.35041306354
2806,90539.87836628406
2807,140600.00810352978
2808,151217.52895766642
2809,125171.52517816782
2810,131071.8313445622
2811,152513.6503616055
2812,137207.41539957546
2813,168440.41778291352
2814,157902.50790619553
2815,110004.58990295767
2816,220671.39543344305
2817,165611.54669936595
2818,128746.91982497073
2819,170601.13929635574
2820,140302.65490661236
2821,125788.63525251076
2822,203949.58520674182
2823,277285.529665447
2824,185912.30180878122
2825,154134.37756409583
2826,136177.36516613487
2827,130105.72010592456
2828,236948.04580025593
2829,189099.300569603
2830,210491.39342197689
2831,194044.25444136185
2832,207779.44058049377
2833,265361.3288449455
2834,207832.93758855807
2835,220639.26107527522
2836,200208.7464118957
2837,162044.75749987928
2838,154899.2932797166
2839,198598.97986401606
2840,195120.89538134402
2841,199974.3136857484
2842,223833.63676327755
2843,143788.80097395313
2844,153739.7755262693
2845,118847.3464579875
2846,215145.39230200337
2847,185343.14835021002
2848,190959.79771718459
2849,203853.9357793699
2850,273807.52763953636
2851,240646.65158898354
2852,220107.63260697256
2853,248095.56697826495
2854,140771.83842730417
2855,194146.2627664889
2856,207488.65638483167
2857,196554.77042117665
2858,186091.56001392312
2859,119935.87134071949
2860,117309.81031709681
2861,143530.6729937217
2862,216952.47856969736
2863,111521.83138352048
2864,262247.9953735881
2865,144307.96781208043
2866,136657.83913577386
2867,104388.29653458072
2868,99271.40050035866
2869,111185.82034659201
2870,149972.0931289353
2871,103992.44583904896
2872,57440.69647399626
2873,102114.82700270328
2874,127054.12524530564
2875,114480.18945461056
2876,169516.44754403213
2877,118143.55321225073
2878,140603.55575165804
2879,139855.69087466673
2880,109783.45544348827
2881,153125.63189037447
2882,157158.11530428912
2883,164993.39686157033
2884,194650.12867317468
2885,183615.2264506989
2886,211644.4803407634
2887,89291.26910149414
2888,124631.1606740226
2889,64523.39286197383
2890,72263.4211325495
2891,139940.07441696385
2892,65075.94340428152
2893,108157.4596574424
2894,57735.545024116705
2895,299029.93238509726
2896,285211.33867658896
2897,186508.77098093534
2898,152693.23071322605
2899,234180.6915246308
2900,148096.24972068466
2901,209799.2609810412
2902,166727.68211245324
2903,331284.71592846914
2904,343214.2863828044
2905,117058.6279829927
2906,190946.93693932772
2907,117384.25385798214
2908,138956.94490195712
2909,150026.0227404196
2910,76867.73348799087
2911,79749.63258801705
2912,144987.67961276547
2913,79718.62891114004
2914,78658.09515362982
2915,80210.88154656548
2916,81178.82405628722
2917,156414.61603718184
2918,118667.13270220842
2919,215236.6017882183
