ID,item_cnt_month
40393,0.9487393
40394,1.144968
40395,1.158087
40396,1.158087
40397,1.1535246
40398,1.1535246
40399,1.3628767
40400,1.0284433
40401,1.0284433
40402,1.5072373
40403,1.0408136
40404,1.0127449
40405,1.0127449
40406,1.241127
40407,1.110157
40408,1.110157
40409,0.8568603
40410,0.8466034
40411,0.85010606
40412,0.85010606
40413,0.83659124
40414,0.8501923
40415,0.7749212
40416,0.92159426
40417,0.88687444
40418,0.88687444
40419,0.88687444
40420,1.161478
40421,0.807391
40422,0.87840915
40423,0.8876266
40424,0.8876266
40425,1.0508163
40426,1.4469419
40427,0.7756555
40428,0.7756555
40429,0.7756555
40430,0.7756555
40431,0.7756555
40432,0.7756555
40433,0.7516739
40434,0.7516739
40435,0.807391
40436,1.0408136
40437,1.093813
40438,1.6696837
40439,0.8986255
40440,0.88716185
40441,0.85655725
40442,0.8350353
40443,1.6696837
40444,1.0923841
40445,1.0011693
40446,1.123809
40447,1.1150551
40448,1.5623277
40449,1.1225653
40450,1.1119771
40451,1.115045
40452,1.1245788
40453,1.1245788
40454,1.1178197
40455,1.1178197
40456,1.1178197
40457,1.7626567
40458,1.8185599
40459,1.1004083
40460,0.9433366
40461,1.0076754
40462,0.95920664
40463,0.82702863
40464,0.9213702
40465,0.8849246
40466,0.8932754
40467,0.90481865
40468,0.9752353
40469,1.0080878
40470,0.8737829
40471,0.937225
40472,0.9225413
40473,0.93893707
40474,1.1392798
40475,0.9504553
40476,0.96178776
40477,0.88795793
40478,0.966673
40479,0.9600798
40480,0.9616065
40481,1.0826967
40482,0.9284594
40483,0.9284594
40484,1.2751918
40485,0.9783278
40486,1.1376212
40487,0.96118486
40488,0.99613667
40489,0.99613667
40490,0.99475604
40491,0.9210005
40492,1.1392798
40493,1.1392798
40494,0.9504553
40495,0.96118486
40496,1.0176847
40497,0.8666159
40498,1.1647155
40499,1.6111921
40500,0.9295269
40501,0.94974875
40502,0.94974875
40503,1.5413924
40504,1.584009
40505,1.5132989
40506,1.5004311
40507,1.124654
40508,1.1061924
40509,0.94904536
40510,0.9946641
40511,0.99343574
40512,0.9783278
40513,0.96967113
40514,0.87855077
40515,1.2173867
40516,0.87710977
40517,1.1237831
40518,2.2369328
40519,1.8185599
40520,1.5557127
40521,1.5756621
40522,0.99009895
40523,1.0162776
40524,0.995666
40525,1.2751918
40526,1.0878615
40527,1.0740898
40528,0.98913336
40529,0.9226371
40530,0.8334993
40531,0.9137498
40532,0.9828112
40533,1.5557127
40534,1.5004311
40535,1.5992188
40536,1.5992188
40537,1.5876633
40538,0.94148874
40539,1.0888786
40540,1.1285822
40541,0.9549607
40542,1.1392798
40543,0.94904536
40544,1.0512271
40545,1.0904944
40546,1.124654
40547,1.124654
40548,0.9854472
40549,1.0516987
40550,0.95907813
40551,0.8225759
40552,20.180124
40553,1.5814713
40554,0.93814194
40555,0.9295182
40556,0.9295182
40557,0.9295182
40558,0.93861943
40559,0.9941683
40560,0.94049615
40561,0.9314131
40562,0.9314131
40563,0.9462824
40564,0.9353409
40565,0.93861943
40566,0.93893707
40567,0.927972
40568,0.9225413
40569,0.927972
40570,0.91000724
40571,0.9637458
40572,0.94148874
40573,0.9616065
40574,1.124654
40575,1.1245788
40576,1.1245788
40577,1.0927042
40578,1.1245788
40579,1.1178197
40580,1.1245788
40581,1.1203378
40582,1.0888786
40583,1.0888786
40584,1.115045
40585,1.1178197
40586,1.1178197
40587,1.1178197
40588,0.90228117
40589,0.90337753
40590,0.9219283
40591,0.9295269
40592,0.67658687
40593,0.88795793
40594,0.88795793
40595,0.9314131
40596,0.9213702
40597,0.8944831
40598,0.91149104
40599,0.94382095
40600,0.94382095
40601,1.00932
40602,0.91601634
40603,1.0390725
40604,0.95522314
40605,0.96118486
40606,1.0120821
40607,0.9519843
40608,0.9451858
40609,0.91601634
40610,0.99613667
40611,0.99613667
40612,0.9830414
40613,0.9484005
40614,0.9639016
40615,1.0067313
40616,1.0067313
40617,0.94618154
40618,0.94904536
40619,0.94904536
40620,0.9233817
40621,0.91862065
40622,0.9343308
40623,0.94974875
40624,0.94974875
40625,0.96349937
40626,0.96118486
40627,1.0568839
40628,1.1509352
40629,1.0157312
40630,0.98010343
40631,1.1509352
40632,1.1392798
40633,0.85010606
40634,1.2345914
40635,0.918349
40636,1.0912042
40637,0.94148874
40638,0.954836
40639,0.8769868
40640,0.9655012
40641,0.88094544
40642,1.5129147
40643,1.5413924
40644,1.5946912
40645,1.5946912
40646,1.5413924
40647,12.662822
40648,1.8352853
40649,1.8352853
40650,1.8352853
40651,1.8352853
40652,1.8352853
40653,1.5829047
40654,12.662822
40655,1.8171564
40656,1.9026893
40657,12.662822
40658,379.74774
40659,364.75574
40660,13.071946
40661,1.4594145
40662,1.5619814
40663,1.5877714
40664,1.0908372
40665,1.123809
40666,1.5132989
40667,1.5132989
40668,0.9172616
40669,0.95628285
40670,1.7839808
40671,1.8465178
40672,1.7396874
40673,1.7449424
40674,1.6730211
40675,1.6762168
40676,1.7189083
40677,1.7189083
40678,1.0011693
40679,0.77383184
40680,0.8876266
40681,0.89807165
40682,0.85450697
40683,0.7845011
40684,0.7845011
40685,0.8077389
40686,0.8930763
40687,0.8930763
40688,0.8797727
40689,0.89461565
40690,1.0398504
40691,0.9476156
40692,0.9434189
40693,0.995666
40694,0.99343574
40695,1.3017865
40696,0.9752353
40697,0.9298541
40698,0.93853295
40699,0.8588608
40700,1.0888786
40701,0.94148874
40702,0.9490578
40703,0.9295182
40704,0.9600798
40705,1.1392798
40706,1.0225086
40707,0.9528252
40708,1.0912042
40709,1.0968834
40710,0.99475604
40711,0.8828189
40712,0.91601634
40713,1.0168931
40714,1.0168931
40715,0.94692636
40716,0.9462824
40717,0.93893707
40718,0.9295269
40719,0.9142015
40720,0.96967113
40721,0.94904536
40722,0.9886004
40723,0.98077744
40724,1.1509352
40725,1.1509352
40726,1.1392798
40727,1.1392798
40728,0.9475031
40729,0.9296118
40730,1.0355891
40731,0.9560316
40732,1.9317808
40733,1.2853267
40734,0.95478666
40735,0.995666
40736,0.9807981
40737,1.2345914
40738,1.2247312
40739,0.96777976
40740,1.209965
40741,0.87155455
40742,1.0780624
40743,1.0780624
40744,1.0780624
40745,1.0780624
40746,0.99343574
40747,1.0127572
40748,1.0768526
40749,1.0217884
40750,1.0080878
40751,0.95852685
40752,0.8932754
40753,0.9065474
40754,1.0127572
40755,2.0286126
40756,0.78724074
40757,1.1061924
40758,0.8932754
40759,0.9054527
40760,0.96637183
40761,1.093813
40762,1.533597
40763,1.069974
40764,1.0888786
40765,1.1028944
40766,0.8322228
40767,0.8828189
40768,0.91601634
40769,1.0568839
40770,0.9434347
40771,1.1602497
40772,1.1070349
40773,0.91601634
40774,1.0080878
40775,1.0083859
40776,1.0826967
40777,0.9305823
40778,0.995666
40779,0.79906815
40780,1.5743414
40781,1.507657
40782,0.8826984
40783,0.9783278
40784,0.96386987
40785,0.9540317
40786,0.94974875
40787,0.8582764
40788,1.0010611
40789,0.9494262
40790,0.76371133
40791,1.0082495
40792,0.9226371
40793,1.150919
40794,1.1318216
40795,1.1285145
40796,0.9548954
40797,0.9295269
40798,1.124294
40799,0.87008345
40800,1.0458446
40801,1.114584
40802,1.047986
40803,1.0258464
40804,1.0167308
40805,1.0413485
40806,1.1560681
40807,0.9498671
40808,1.114584
40809,1.0266347
40810,1.1024575
40811,1.4163585
40812,0.96165615
40813,1.075593
40814,1.1131325
40815,1.0563316
40816,0.95274174
40817,0.96165615
40818,1.0008979
40819,0.98275137
40820,1.0831041
40821,0.972275
40822,1.3860552
40823,1.0317099
40824,1.0072184
40825,1.0109358
40826,1.0109358
40827,0.9733336
40828,0.9733336
40829,1.6504046
40830,0.985421
40831,0.985421
40832,0.985421
40833,1.0851686
40834,0.9733336
40835,1.0207646
40836,1.0150508
40837,1.0603874
40838,1.0307446
40839,1.0307446
40840,1.0307446
40841,1.061711
40842,1.0918539
40843,1.4824029
40844,2.2500954
40845,1.6013259
40846,1.6013259
40847,1.3690767
40848,1.4508221
40849,1.233338
40850,1.233338
40851,1.037041
40852,0.9314503
40853,1.5131431
40854,1.0938458
40855,1.1476268
40856,1.1610258
40857,1.1408606
40858,1.46017
40859,1.9714463
40860,1.5331746
40861,0.9653965
40862,0.9653965
40863,0.8985058
40864,0.8985058
40865,0.92538464
40866,0.8769971
40867,0.86848027
40868,1.035484
40869,0.9889486
40870,0.8723104
40871,1.1592824
40872,0.9011235
40873,1.0449328
40874,1.0119495
40875,1.0119495
40876,0.97177404
40877,1.0119495
40878,0.94230413
40879,1.0997839
40880,1.1203125
40881,1.2506764
40882,1.4352865
40883,0.9138144
40884,1.0149812
40885,1.0014546
40886,1.0014546
40887,0.9653828
40888,1.0002882
40889,0.97803825
40890,0.9896025
40891,1.0003222
40892,1.0133498
40893,0.9991027
40894,1.0393865
40895,0.9870643
40896,0.9896025
40897,0.9806559
40898,0.9806559
40899,0.74049705
40900,1.031718
40901,1.0875583
40902,1.0849452
40903,1.6578611
40904,1.1104505
40905,1.0459089
40906,0.91362846
40907,1.099828
40908,0.9560349
40909,0.9629888
40910,0.98804593
40911,0.98804593
40912,0.98804593
40913,0.98804593
40914,0.9341666
40915,1.0609643
40916,0.94562113
40917,0.97177404
40918,1.6600974
40919,1.0415049
40920,1.1169744
40921,1.1169744
40922,1.1169744
40923,1.0609796
40924,1.0609796
40925,1.048491
40926,1.0212581
40927,0.9873085
40928,0.9873085
40929,0.9608064
40930,1.2926764
40931,1.0231366
40932,1.1832304
40933,4.6905074
40934,1.048491
40935,1.6705122
40936,1.1546223
40937,1.1546223
40938,1.0456159
40939,1.0456159
40940,1.015134
40941,1.015134
40942,1.052746
40943,1.052746
40944,1.0280553
40945,1.0280553
40946,1.0280553
40947,1.0012891
40948,1.0012891
40949,1.0720018
40950,0.9873085
40951,1.052746
40952,3.4866643
40953,0.9332491
40954,0.9332491
40955,1.0228188
40956,0.9759233
40957,0.9759233
40958,0.9998362
40959,1.016296
40960,1.2777834
40961,0.9332491
40962,1.2777834
40963,1.065388
40964,1.1121475
40965,0.97995317
40966,1.037758
40967,0.97995317
40968,0.9782636
40969,0.97995317
40970,0.9332491
40971,1.0187843
40972,1.0088427
40973,1.0896261
40974,1.1569407
40975,1.2800702
40976,0.98022354
40977,1.010967
40978,1.0509548
40979,1.040632
40980,1.1328299
40981,1.0409026
40982,1.0202205
40983,1.0202205
40984,1.0291615
40985,1.0291615
40986,1.0088427
40987,0.9889778
40988,0.94562113
40989,0.94562113
40990,1.0565188
40991,1.1929927
40992,0.96499413
40993,0.98383087
40994,0.98383087
40995,0.98383087
40996,1.0671549
40997,1.1339369
40998,1.0460479
40999,1.0166954
41000,1.0166954
41001,1.0166954
41002,1.1477766
41003,1.2633708
41004,1.0602252
41005,1.0003908
41006,1.0003908
41007,0.9833104
41008,1.0056691
41009,0.9691194
41010,0.9691194
41011,0.9486331
41012,0.9486331
41013,0.96499413
41014,0.9691194
41015,1.0472223
41016,1.0472223
41017,1.0029421
41018,1.0804234
41019,1.1650438
41020,1.0609643
41021,1.080646
41022,1.021731
41023,1.0182613
41024,1.0100696
41025,1.0144055
41026,0.959532
41027,1.0051475
41028,1.0051475
41029,0.96043456
41030,1.1412396
41031,1.0340781
41032,0.9645005
41033,1.0340781
41034,0.9285488
41035,0.9285488
41036,0.99161047
41037,1.0819051
41038,0.9854407
41039,1.1412396
41040,0.96043456
41041,1.1514239
41042,0.96043456
41043,1.080646
41044,0.96499413
41045,0.96499413
41046,0.9651623
41047,0.9651623
41048,1.0341395
41049,0.89447856
41050,1.0398268
41051,1.0398268
41052,1.060361
41053,1.1928738
41054,1.1365936
41055,2.3380446
41056,2.184508
41057,0.9702962
41058,1.0050967
41059,0.9702962
41060,1.0231732
41061,1.0231732
41062,1.0443729
41063,0.96982694
41064,0.99897087
41065,0.99790704
41066,0.985122
41067,1.0449922
41068,1.1918666
41069,0.96437985
41070,1.118916
41071,1.0339277
41072,1.0418122
41073,1.0609956
41074,1.6480421
41075,0.9789519
41076,0.98800004
41077,0.9886083
41078,0.98758703
41079,1.0450284
41080,1.0242957
41081,1.0211732
41082,0.9976444
41083,0.9702962
41084,0.9996983
41085,0.9996983
41086,1.0057697
41087,0.9884439
41088,1.0080948
41089,0.95939076
41090,0.95939076
41091,0.95939076
41092,0.95939076
41093,0.95939076
41094,0.99462795
41095,1.1637986
41096,0.9886083
41097,1.0999472
41098,0.95536214
41099,0.95536214
41100,0.9649899
41101,1.157429
41102,1.0520809
41103,0.9861958
41104,0.9861958
41105,0.9623666
41106,0.9740646
41107,0.9740646
41108,0.9469795
41109,2.5263336
41110,2.2976775
41111,1.1959828
41112,0.99527913
41113,0.9893902
41114,0.95094275
41115,1.0384395
41116,1.0384395
41117,1.1171985
41118,0.95221174
41119,0.95221174
41120,0.95221174
41121,0.9804094
41122,1.0070326
41123,0.99978334
41124,1.005856
41125,1.005924
41126,1.0019205
41127,0.9985503
41128,0.9985503
41129,0.9985503
41130,1.0522224
41131,0.95097184
41132,0.9768859
41133,0.9768859
41134,0.96615624
41135,0.963204
41136,0.9756577
41137,0.9756577
41138,0.9756577
41139,1.027113
41140,0.963204
41141,0.97557235
41142,1.1445154
41143,1.0155492
41144,1.0130391
41145,0.9885725
41146,1.0286756
41147,1.0013907
41148,1.0696443
41149,0.9851485
41150,1.0229657
41151,1.0229657
41152,1.0354116
41153,1.0549114
41154,1.0111845
41155,1.0716113
41156,1.0229657
41157,1.0229657
41158,0.97995317
41159,1.0229657
41160,1.0229657
41161,1.0341208
41162,1.0229657
41163,1.0564806
41164,0.9939009
41165,0.9799366
41166,0.95084584
41167,0.95084584
41168,1.0311477
41169,1.6313188
41170,1.370503
41171,2.3940678
41172,1.5584059
41173,0.98602664
41174,1.011101
41175,1.0768839
41176,1.0227044
41177,1.0019641
41178,1.0019641
41179,1.0019641
41180,1.5372517
41181,0.9799366
41182,0.9799366
41183,0.99368715
41184,0.9960089
41185,0.98421955
41186,0.98421955
41187,0.98113894
41188,0.9736227
41189,0.9736227
41190,1.0817704
41191,1.06005
41192,1.0392203
41193,1.1505859
41194,1.0564806
41195,0.98898244
41196,0.9786588
41197,1.0111334
41198,0.98528284
41199,0.9875003
41200,0.9262543
41201,0.9262543
41202,1.2946405
41203,1.8326668
41204,1.5132201
41205,0.9578463
41206,0.97630906
41207,0.97630906
41208,0.93342197
41209,0.9306489
41210,1.0060906
41211,1.0432384
41212,1.0283952
41213,1.0015082
41214,0.9544788
41215,1.1377876
41216,0.9306489
41217,0.9306489
41218,0.9306489
41219,0.98667264
41220,0.98667264
41221,1.0514052
41222,0.9352777
41223,0.9231059
41224,0.9231059
41225,0.9231059
41226,1.1670809
41227,0.92417884
41228,1.039337
41229,1.0313042
41230,1.0087543
41231,0.9352777
41232,0.85417473
41233,0.9025655
41234,0.9483614
41235,1.0751762
41236,0.8637078
41237,0.9352777
41238,0.9938514
41239,0.8843945
41240,1.0042908
41241,1.0764936
41242,0.8804349
41243,0.8476934
41244,1.0016687
41245,1.3556769
41246,0.92790693
41247,0.92790693
41248,0.9297612
41249,0.9297612
41250,0.9297612
41251,0.9352777
41252,0.9352777
41253,0.9352777
41254,0.9352777
41255,0.9352777
41256,0.9352777
41257,1.0060906
41258,1.0705259
41259,1.0043169
41260,8.838385
41261,1.0568752
41262,0.8035689
41263,0.67904824
41264,0.9408003
41265,2.7598357
41266,0.85699385
41267,0.85699385
41268,0.81848574
41269,0.9118677
41270,0.91372144
41271,0.9322404
41272,0.87698156
41273,0.90113753
41274,0.9518211
41275,0.9518211
41276,0.7839846
41277,0.9219529
41278,0.9453968
41279,0.8440536
41280,1.1085801
41281,1.1085801
41282,0.96430826
41283,0.9561419
41284,0.98398036
41285,0.98398036
41286,0.99583685
41287,0.99918836
41288,0.99918836
41289,1.1013205
41290,1.0275984
41291,0.83047616
41292,0.94335365
41293,0.92487144
41294,0.98956764
41295,0.9220073
41296,0.9642912
41297,1.9625785
41298,4.217787
41299,1.6535869
41300,1.7802095
41301,0.9823754
41302,1.0011829
41303,1.0012944
41304,1.1333773
41305,1.0779314
41306,1.0257714
41307,1.0136646
41308,1.3374622
41309,1.4030936
41310,0.97078776
41311,0.96562386
41312,0.9894397
41313,0.9624741
41314,0.8755969
41315,0.8084288
41316,0.9729019
41317,0.98579943
41318,0.98579943
41319,0.98579943
41320,1.1246512
41321,1.0933123
41322,1.0148784
41323,1.3970768
41324,1.134484
41325,1.3202614
41326,0.9968388
41327,0.97995317
41328,0.94556993
41329,0.98821497
41330,0.9306489
41331,0.9756392
41332,0.9262543
41333,0.9262543
41334,0.9262543
41335,0.9262543
41336,1.2427933
41337,0.9262543
41338,1.2427933
41339,1.0159905
41340,1.0156062
41341,0.9306489
41342,1.2636192
41343,0.97630906
41344,0.92790693
41345,0.9352777
41346,0.9352777
41347,0.9231059
41348,0.90187776
41349,0.9168267
41350,0.9187273
41351,0.9187273
41352,1.0087543
41353,0.8747867
41354,0.8747867
41355,0.9312453
41356,0.8843945
41357,0.97630906
41358,0.93144107
41359,0.9516245
41360,0.9882169
41361,1.1447511
41362,0.92637455
41363,1.0041958
41364,0.92651147
41365,0.8843945
41366,0.8843945
41367,0.8804349
41368,1.1075654
41369,0.8747867
41370,1.0101163
41371,1.0060906
41372,0.9644867
41373,0.94469815
41374,0.8735528
41375,0.8735528
41376,0.955335
41377,0.9660398
41378,0.9866991
41379,0.99586713
41380,0.9729019
41381,0.9729019
41382,0.93445396
41383,0.93445396
41384,0.9817362
41385,0.9458265
41386,0.9995787
41387,1.2716995
41388,1.611688
41389,0.9768708
41390,1.033109
41391,0.93872625
41392,1.0827134
41393,0.98223233
41394,0.96130705
41395,1.002708
41396,0.94556993
41397,0.9705706
41398,0.95976996
41399,0.9359338
41400,1.0151124
41401,1.2137985
41402,0.901334
41403,0.9358571
41404,0.9168015
41405,0.9377645
41406,0.9377645
41407,0.91758204
41408,1.1369172
41409,1.031981
41410,1.0720764
41411,1.0144954
41412,1.0092121
41413,1.0092121
41414,1.0136646
41415,1.0779314
41416,1.9625785
41417,1.0698732
41418,1.0011829
41419,1.0840164
41420,1.1995416
41421,2.635581
41422,2.635581
41423,0.96506023
41424,1.092802
41425,1.0845968
41426,0.9560349
41427,0.9560349
41428,0.9560349
41429,0.95693576
41430,0.9543216
41431,0.9543216
41432,0.9543216
41433,0.9327857
41434,1.0059392
41435,1.1842728
41436,0.8723104
41437,0.8723104
41438,0.8723104
41439,1.1104505
41440,0.9912776
41441,0.93389904
41442,0.9870643
41443,0.9991027
41444,1.02336
41445,1.050153
41446,1.050153
41447,1.0905169
41448,1.0905169
41449,0.9870643
41450,0.9788933
41451,1.0393865
41452,1.0111845
41453,0.9870643
41454,1.036307
41455,0.9541941
41456,1.047194
41457,0.9336104
41458,0.9355665
41459,0.9341666
41460,1.0126281
41461,0.97797036
41462,0.94799113
41463,0.9541941
41464,0.9541941
41465,0.69369924
41466,0.87637264
41467,0.87637264
41468,0.9518211
41469,0.9138144
41470,0.9138144
41471,0.9149654
41472,0.9494381
41473,0.9298886
41474,0.90523493
41475,0.93600225
41476,0.98712134
41477,0.8454371
41478,0.92538464
41479,0.9694441
41480,1.0037656
41481,0.89405894
41482,1.1323311
41483,1.46017
41484,0.9518211
41485,0.9518211
41486,1.0229657
41487,1.0229657
41488,0.9768859
41489,0.95097184
41490,0.9768859
41491,0.9768859
41492,0.9768859
41493,0.9705665
41494,0.96615624
41495,1.0229657
41496,1.0111845
41497,1.0111845
41498,1.0111845
41499,1.0111845
41500,1.0111845
41501,1.0111845
41502,1.0111845
41503,1.0111845
41504,1.0354116
41505,0.96615624
41506,0.9645187
41507,0.9645187
41508,1.0155033
41509,1.06005
41510,1.06005
41511,1.06005
41512,0.9591834
41513,1.1314583
41514,1.0564806
41515,0.9756577
41516,0.9756577
41517,0.9756577
41518,0.963204
41519,1.1445154
41520,1.0155492
41521,1.0155492
41522,1.0130391
41523,1.0142992
41524,0.96454024
41525,0.9772422
41526,1.0564806
41527,1.0564806
41528,1.0111845
41529,1.0111845
41530,0.95586115
41531,0.95586115
41532,1.0376914
41533,0.95586115
41534,1.0291481
41535,0.9768859
41536,0.9768859
41537,0.9768859
41538,0.9768859
41539,0.95586115
41540,0.9768859
41541,0.9768859
41542,0.9768859
41543,1.0275488
41544,1.0179069
41545,1.0179069
41546,1.0179069
41547,1.0179069
41548,0.95586115
41549,0.95305836
41550,0.9746734
41551,0.98821497
41552,1.0665075
41553,1.0263375
41554,1.3595977
41555,1.0827591
41556,0.92671317
41557,0.96453285
41558,0.9653346
41559,1.0171808
41560,1.0375714
41561,1.0757189
41562,0.9715725
41563,1.1874261
41564,1.0819211
41565,1.0261858
41566,0.94491965
41567,0.98471767
41568,1.1055326
41569,1.1600487
41570,1.0943129
41571,0.9746734
41572,1.0179069
41573,1.0179069
41574,1.0179069
41575,1.0165353
41576,1.0165353
41577,1.0165353
41578,1.0165353
41579,1.0165353
41580,1.0165353
41581,1.0165353
41582,1.0165353
41583,1.0165353
41584,1.0165353
41585,1.0165353
41586,1.0165353
41587,1.0111845
41588,1.0111845
41589,1.0111845
41590,1.0111845
41591,1.0165353
41592,1.0165353
41593,1.1346232
41594,1.0179069
41595,1.0179069
41596,1.1300997
41597,1.1346232
41598,1.1346232
41599,1.1346232
41600,1.0179069
41601,0.97995317
41602,0.95084584
41603,0.96729666
41604,0.96729666
41605,0.984431
41606,0.99613386
41607,0.9836124
41608,0.96430826
41609,0.96430826
41610,0.99918836
41611,1.0288281
41612,1.0288281
41613,1.0100827
41614,0.95221174
41615,0.964254
41616,1.0243201
41617,0.9469795
41618,0.9924989
41619,0.9538855
41620,1.005362
41621,0.86938024
41622,0.7371269
41623,0.670843
41624,0.75973743
41625,0.755937
41626,0.76464134
41627,0.8238257
41628,0.8156415
41629,0.8505375
41630,0.91372144
41631,0.91372144
41632,0.9322404
41633,0.9322404
41634,0.9518211
41635,0.73249817
41636,1.0012256
41637,1.0432637
41638,1.1109606
41639,0.95221174
41640,0.95221174
41641,0.99841493
41642,0.99841493
41643,1.0322376
41644,1.0322376
41645,0.98518884
41646,0.95939076
41647,0.95939076
41648,0.95939076
41649,0.95939076
41650,0.95939076
41651,0.9668263
41652,0.95738304
41653,0.9886083
41654,0.9886083
41655,0.9886083
41656,0.9886083
41657,0.9886083
41658,0.9702962
41659,0.9702962
41660,0.95084584
41661,0.95084584
41662,1.218744
41663,1.0311477
41664,1.011101
41665,1.011101
41666,1.0019641
41667,1.0019641
41668,1.0019641
41669,1.0019641
41670,0.9966735
41671,0.9985503
41672,0.9828838
41673,1.0081224
41674,1.0098577
41675,0.9845219
41676,1.0629067
41677,1.0198836
41678,1.0142086
41679,1.1180878
41680,1.0286467
41681,1.0384395
41682,1.054445
41683,1.1171985
41684,1.0879056
41685,1.0923803
41686,0.9781717
41687,0.9928454
41688,0.96982694
41689,0.9640188
41690,0.99691606
41691,1.0299335
41692,1.059473
41693,1.0418122
41694,1.035667
41695,0.9742813
41696,0.9553082
41697,0.9884439
41698,0.90497816
41699,0.92703086
41700,0.96350527
41701,1.0327184
41702,0.9683059
41703,0.9729019
41704,1.1321859
41705,1.3202614
41706,1.3103093
41707,1.2622479
41708,1.1085801
41709,0.9553227
41710,1.0100598
41711,0.883302
41712,1.0976465
41713,0.87205166
41714,0.834857
41715,0.92357564
41716,0.8440536
41717,0.90113753
41718,0.9147916
41719,1.1351242
41720,0.8804349
41721,1.3595243
41722,0.9297612
41723,0.7354098
41724,1.0980637
41725,0.9352777
41726,0.98459065
41727,0.9690658
41728,1.0019641
41729,1.0019641
41730,1.0019641
41731,1.0019641
41732,1.0408653
41733,1.0050985
41734,0.9985503
41735,1.0242957
41736,1.0211732
41737,1.0566669
41738,0.95939076
41739,0.95738304
41740,0.95738304
41741,0.97286344
41742,0.9996983
41743,1.011101
41744,0.96437985
41745,1.0436562
41746,1.0748608
41747,0.99841493
41748,0.99841493
41749,0.9867886
41750,1.0415838
41751,0.9740646
41752,0.9740646
41753,0.988005
41754,1.067144
41755,0.9690658
41756,1.1325178
41757,0.985122
41758,1.2589779
41759,1.0418122
41760,1.0609956
41761,1.0609956
41762,1.0609956
41763,1.035667
41764,1.1244521
41765,1.0167308
41766,1.0118053
41767,1.028945
41768,0.8963909
41769,0.8963909
41770,0.9314503
41771,0.99339575
41772,1.0207646
41773,1.0317099
41774,0.96165615
41775,0.96165615
41776,0.96165615
41777,1.2586071
41778,0.95274174
41779,1.1734712
41780,0.9375371
41781,0.95841414
41782,1.0586884
41783,0.9691194
41784,0.9691194
41785,1.0435281
41786,0.99854505
41787,1.0752691
41788,0.9868641
41789,1.0166954
41790,1.10145
41791,0.97177404
41792,1.0047328
41793,1.0109358
41794,1.001548
41795,0.9733336
41796,0.9733336
41797,0.9733336
41798,0.93790615
41799,1.0609643
41800,1.1477766
41801,0.9991027
41802,0.9991027
41803,0.9231059
41804,0.8747867
41805,0.9895116
41806,0.94578165
41807,0.9806559
41808,0.96355516
41809,0.9896025
41810,1.0459089
41811,0.8985058
41812,0.8492974
41813,1.1882616
41814,1.2783922
41815,1.0166954
41816,1.0092342
41817,1.0047328
41818,0.95227826
41819,0.96957743
41820,1.0003908
41821,1.6033762
41822,1.0039074
41823,0.95706743
41824,0.9788021
41825,0.95841414
41826,0.9397531
41827,1.1491138
41828,0.92538464
41829,0.8723104
41830,1.0634291
41831,1.6578611
41832,1.1986184
41833,1.1323311
41834,0.9138144
41835,1.0283222
41836,1.0663214
41837,1.1953588
41838,0.9038631
41839,0.96049404
41840,0.93389904
41841,0.98804593
41842,0.98804593
41843,0.9337403
41844,0.9541544
41845,0.988191
41846,1.1264162
41847,1.0179069
41848,1.0455434
41849,1.0165353
41850,1.0165353
41851,1.0165353
41852,1.0165353
41853,1.0111845
41854,0.9768859
41855,1.0860105
41856,0.99189186
41857,1.0155574
41858,1.0371935
41859,1.0658027
41860,1.0261858
41861,1.0261858
41862,1.0767653
41863,1.027113
41864,1.0225224
41865,1.0021123
41866,1.0021123
41867,1.0706637
41868,0.963204
41869,1.025534
41870,0.98853004
41871,0.9705665
41872,1.0354116
41873,0.9332491
41874,0.9332491
41875,0.9332491
41876,0.98399913
41877,0.98399913
41878,0.98399913
41879,1.3570154
41880,0.9194381
41881,0.9285488
41882,0.99161047
41883,0.9701872
41884,0.9645005
41885,0.9854407
41886,1.0593458
41887,1.0266802
41888,1.0266802
41889,1.3426898
41890,3.101396
41891,0.9882778
41892,1.0086217
41893,1.0078816
41894,1.0390568
41895,0.959532
41896,1.0051475
41897,1.0051475
41898,1.0456159
41899,0.98684937
41900,0.9346951
41901,0.9332491
41902,0.9332491
41903,1.1135197
41904,1.119596
41905,1.0997008
41906,1.0280553
41907,1.0224683
41908,0.9873085
41909,0.9873085
41910,1.0609796
41911,0.9608064
41912,0.9907044
41913,0.9870643
41914,0.9896025
41915,1.02336
41916,0.98804593
41917,0.88133276
41918,0.8723104
41919,1.0459089
41920,0.9543216
41921,0.9543216
41922,0.9788933
41923,1.0317099
41924,0.9896917
41925,0.95227826
41926,0.96165615
41927,0.96165615
41928,1.0048579
41929,0.95841414
41930,0.95841414
41931,1.0087574
41932,0.6433831
41933,0.96671224
41934,0.8723104
41935,0.87591976
41936,0.9553484
41937,1.161284
41938,0.9882169
41939,1.0016687
41940,1.1458628
41941,0.92730474
41942,0.9694441
41943,0.9733336
41944,1.010967
41945,1.010967
41946,1.0465496
41947,1.0202205
41948,1.0600653
41949,1.0088427
41950,0.9950575
41951,1.0313132
41952,1.015134
41953,1.015134
41954,1.015134
41955,1.052746
41956,1.0280553
41957,1.9048847
41958,1.4590847
41959,1.0609796
41960,1.048491
41961,1.0088427
41962,0.9332491
